Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1205	:	1681689601.715	     0.461	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.62 &&          ./mzasolve 0.46 0.62 ./output/output_y0_0.46_z0_0.62/timeseries_y0_0.46_z0_0.62.nc > ./output/output_y0_0.46_z0_0.62/output_y0_0.46_z0_0.62.txt
1206	:	1681689602.141	     0.447	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.64 &&          ./mzasolve 0.46 0.64 ./output/output_y0_0.46_z0_0.64/timeseries_y0_0.46_z0_0.64.nc > ./output/output_y0_0.46_z0_0.64/output_y0_0.46_z0_0.64.txt
1207	:	1681689602.157	     0.589	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.66 &&          ./mzasolve 0.46 0.66 ./output/output_y0_0.46_z0_0.66/timeseries_y0_0.46_z0_0.66.nc > ./output/output_y0_0.46_z0_0.66/output_y0_0.46_z0_0.66.txt
1208	:	1681689602.175	     0.657	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.68 &&          ./mzasolve 0.46 0.68 ./output/output_y0_0.46_z0_0.68/timeseries_y0_0.46_z0_0.68.nc > ./output/output_y0_0.46_z0_0.68/output_y0_0.46_z0_0.68.txt
1209	:	1681689602.214	     0.753	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.70 &&          ./mzasolve 0.46 0.70 ./output/output_y0_0.46_z0_0.70/timeseries_y0_0.46_z0_0.70.nc > ./output/output_y0_0.46_z0_0.70/output_y0_0.46_z0_0.70.txt
1210	:	1681689602.689	     0.328	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.72 &&          ./mzasolve 0.46 0.72 ./output/output_y0_0.46_z0_0.72/timeseries_y0_0.46_z0_0.72.nc > ./output/output_y0_0.46_z0_0.72/output_y0_0.46_z0_0.72.txt
1212	:	1681689602.966	     0.286	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.76 &&          ./mzasolve 0.46 0.76 ./output/output_y0_0.46_z0_0.76/timeseries_y0_0.46_z0_0.76.nc > ./output/output_y0_0.46_z0_0.76/output_y0_0.46_z0_0.76.txt
1211	:	1681689602.832	     0.519	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.74 &&          ./mzasolve 0.46 0.74 ./output/output_y0_0.46_z0_0.74/timeseries_y0_0.46_z0_0.74.nc > ./output/output_y0_0.46_z0_0.74/output_y0_0.46_z0_0.74.txt
1213	:	1681689603.009	     0.444	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.78 &&          ./mzasolve 0.46 0.78 ./output/output_y0_0.46_z0_0.78/timeseries_y0_0.46_z0_0.78.nc > ./output/output_y0_0.46_z0_0.78/output_y0_0.46_z0_0.78.txt
1214	:	1681689603.049	     0.473	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.80 &&          ./mzasolve 0.46 0.80 ./output/output_y0_0.46_z0_0.80/timeseries_y0_0.46_z0_0.80.nc > ./output/output_y0_0.46_z0_0.80/output_y0_0.46_z0_0.80.txt
1215	:	1681689603.350	     0.406	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.82 &&          ./mzasolve 0.46 0.82 ./output/output_y0_0.46_z0_0.82/timeseries_y0_0.46_z0_0.82.nc > ./output/output_y0_0.46_z0_0.82/output_y0_0.46_z0_0.82.txt
1190	:	1681689600.004	     3.822	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.32 &&          ./mzasolve 0.46 0.32 ./output/output_y0_0.46_z0_0.32/timeseries_y0_0.46_z0_0.32.nc > ./output/output_y0_0.46_z0_0.32/output_y0_0.46_z0_0.32.txt
1216	:	1681689603.454	     0.466	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.84 &&          ./mzasolve 0.46 0.84 ./output/output_y0_0.46_z0_0.84/timeseries_y0_0.46_z0_0.84.nc > ./output/output_y0_0.46_z0_0.84/output_y0_0.46_z0_0.84.txt
1217	:	1681689603.522	     0.556	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.86 &&          ./mzasolve 0.46 0.86 ./output/output_y0_0.46_z0_0.86/timeseries_y0_0.46_z0_0.86.nc > ./output/output_y0_0.46_z0_0.86/output_y0_0.46_z0_0.86.txt
1218	:	1681689603.554	     0.547	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.88 &&          ./mzasolve 0.46 0.88 ./output/output_y0_0.46_z0_0.88/timeseries_y0_0.46_z0_0.88.nc > ./output/output_y0_0.46_z0_0.88/output_y0_0.46_z0_0.88.txt
1219	:	1681689603.826	     0.407	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.90 &&          ./mzasolve 0.46 0.90 ./output/output_y0_0.46_z0_0.90/timeseries_y0_0.46_z0_0.90.nc > ./output/output_y0_0.46_z0_0.90/output_y0_0.46_z0_0.90.txt
1221	:	1681689604.071	     0.296	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.94 &&          ./mzasolve 0.46 0.94 ./output/output_y0_0.46_z0_0.94/timeseries_y0_0.46_z0_0.94.nc > ./output/output_y0_0.46_z0_0.94/output_y0_0.46_z0_0.94.txt
1220	:	1681689603.919	     0.486	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.92 &&          ./mzasolve 0.46 0.92 ./output/output_y0_0.46_z0_0.92/timeseries_y0_0.46_z0_0.92.nc > ./output/output_y0_0.46_z0_0.92/output_y0_0.46_z0_0.92.txt
1222	:	1681689604.101	     0.441	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.96 &&          ./mzasolve 0.46 0.96 ./output/output_y0_0.46_z0_0.96/timeseries_y0_0.46_z0_0.96.nc > ./output/output_y0_0.46_z0_0.96/output_y0_0.46_z0_0.96.txt
1223	:	1681689604.234	     0.513	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_0.98 &&          ./mzasolve 0.46 0.98 ./output/output_y0_0.46_z0_0.98/timeseries_y0_0.46_z0_0.98.nc > ./output/output_y0_0.46_z0_0.98/output_y0_0.46_z0_0.98.txt
1192	:	1681689600.851	     4.017	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.36 &&          ./mzasolve 0.46 0.36 ./output/output_y0_0.46_z0_0.36/timeseries_y0_0.46_z0_0.36.nc > ./output/output_y0_0.46_z0_0.36/output_y0_0.46_z0_0.36.txt
1191	:	1681689600.714	     4.380	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.34 &&          ./mzasolve 0.46 0.34 ./output/output_y0_0.46_z0_0.34/timeseries_y0_0.46_z0_0.34.nc > ./output/output_y0_0.46_z0_0.34/output_y0_0.46_z0_0.34.txt
1224	:	1681689604.281	     0.868	0	0	5	0	mkdir -p ./output/output_y0_0.46_z0_1.00 &&          ./mzasolve 0.46 1.00 ./output/output_y0_0.46_z0_1.00/timeseries_y0_0.46_z0_1.00.nc > ./output/output_y0_0.46_z0_1.00/output_y0_0.46_z0_1.00.txt
1193	:	1681689601.015	     4.320	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.38 &&          ./mzasolve 0.46 0.38 ./output/output_y0_0.46_z0_0.38/timeseries_y0_0.46_z0_0.38.nc > ./output/output_y0_0.46_z0_0.38/output_y0_0.46_z0_0.38.txt
1194	:	1681689601.202	     4.246	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.40 &&          ./mzasolve 0.46 0.40 ./output/output_y0_0.46_z0_0.40/timeseries_y0_0.46_z0_0.40.nc > ./output/output_y0_0.46_z0_0.40/output_y0_0.46_z0_0.40.txt
1195	:	1681689601.340	     4.142	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.42 &&          ./mzasolve 0.46 0.42 ./output/output_y0_0.46_z0_0.42/timeseries_y0_0.46_z0_0.42.nc > ./output/output_y0_0.46_z0_0.42/output_y0_0.46_z0_0.42.txt
1197	:	1681689601.467	     4.046	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.46 &&          ./mzasolve 0.46 0.46 ./output/output_y0_0.46_z0_0.46/timeseries_y0_0.46_z0_0.46.nc > ./output/output_y0_0.46_z0_0.46/output_y0_0.46_z0_0.46.txt
1196	:	1681689601.376	     4.183	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.44 &&          ./mzasolve 0.46 0.44 ./output/output_y0_0.46_z0_0.44/timeseries_y0_0.46_z0_0.44.nc > ./output/output_y0_0.46_z0_0.44/output_y0_0.46_z0_0.44.txt
1198	:	1681689601.530	     4.079	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.48 &&          ./mzasolve 0.46 0.48 ./output/output_y0_0.46_z0_0.48/timeseries_y0_0.46_z0_0.48.nc > ./output/output_y0_0.46_z0_0.48/output_y0_0.46_z0_0.48.txt
1199	:	1681689601.545	     4.102	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.50 &&          ./mzasolve 0.46 0.50 ./output/output_y0_0.46_z0_0.50/timeseries_y0_0.46_z0_0.50.nc > ./output/output_y0_0.46_z0_0.50/output_y0_0.46_z0_0.50.txt
1200	:	1681689601.565	     4.099	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.52 &&          ./mzasolve 0.46 0.52 ./output/output_y0_0.46_z0_0.52/timeseries_y0_0.46_z0_0.52.nc > ./output/output_y0_0.46_z0_0.52/output_y0_0.46_z0_0.52.txt
1201	:	1681689601.587	     4.110	0	0	0	0	mkdir -p ./output/output_y0_0.46_z0_0.54 &&          ./mzasolve 0.46 0.54 ./output/output_y0_0.46_z0_0.54/timeseries_y0_0.46_z0_0.54.nc > ./output/output_y0_0.46_z0_0.54/output_y0_0.46_z0_0.54.txt
1225	:	1681689604.405	     3.861	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.00 &&          ./mzasolve 0.48 0.00 ./output/output_y0_0.48_z0_0.00/timeseries_y0_0.48_z0_0.00.nc > ./output/output_y0_0.48_z0_0.00/output_y0_0.48_z0_0.00.txt
1226	:	1681689604.437	     4.549	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.02 &&          ./mzasolve 0.48 0.02 ./output/output_y0_0.48_z0_0.02/timeseries_y0_0.48_z0_0.02.nc > ./output/output_y0_0.48_z0_0.02/output_y0_0.48_z0_0.02.txt
1227	:	1681689604.634	     4.661	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.04 &&          ./mzasolve 0.48 0.04 ./output/output_y0_0.48_z0_0.04/timeseries_y0_0.48_z0_0.04.nc > ./output/output_y0_0.48_z0_0.04/output_y0_0.48_z0_0.04.txt
1228	:	1681689604.777	     4.669	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.06 &&          ./mzasolve 0.48 0.06 ./output/output_y0_0.48_z0_0.06/timeseries_y0_0.48_z0_0.06.nc > ./output/output_y0_0.48_z0_0.06/output_y0_0.48_z0_0.06.txt
1229	:	1681689605.009	     4.461	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.08 &&          ./mzasolve 0.48 0.08 ./output/output_y0_0.48_z0_0.08/timeseries_y0_0.48_z0_0.08.nc > ./output/output_y0_0.48_z0_0.08/output_y0_0.48_z0_0.08.txt
1230	:	1681689605.148	     4.424	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.10 &&          ./mzasolve 0.48 0.10 ./output/output_y0_0.48_z0_0.10/timeseries_y0_0.48_z0_0.10.nc > ./output/output_y0_0.48_z0_0.10/output_y0_0.48_z0_0.10.txt
1231	:	1681689605.246	     4.917	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.12 &&          ./mzasolve 0.48 0.12 ./output/output_y0_0.48_z0_0.12/timeseries_y0_0.48_z0_0.12.nc > ./output/output_y0_0.48_z0_0.12/output_y0_0.48_z0_0.12.txt
1235	:	1681689605.558	     4.638	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.20 &&          ./mzasolve 0.48 0.20 ./output/output_y0_0.48_z0_0.20/timeseries_y0_0.48_z0_0.20.nc > ./output/output_y0_0.48_z0_0.20/output_y0_0.48_z0_0.20.txt
1232	:	1681689605.376	     4.989	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.14 &&          ./mzasolve 0.48 0.14 ./output/output_y0_0.48_z0_0.14/timeseries_y0_0.48_z0_0.14.nc > ./output/output_y0_0.48_z0_0.14/output_y0_0.48_z0_0.14.txt
1233	:	1681689605.482	     4.913	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.16 &&          ./mzasolve 0.48 0.16 ./output/output_y0_0.48_z0_0.16/timeseries_y0_0.48_z0_0.16.nc > ./output/output_y0_0.48_z0_0.16/output_y0_0.48_z0_0.16.txt
1234	:	1681689605.513	     4.947	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.18 &&          ./mzasolve 0.48 0.18 ./output/output_y0_0.48_z0_0.18/timeseries_y0_0.48_z0_0.18.nc > ./output/output_y0_0.48_z0_0.18/output_y0_0.48_z0_0.18.txt
1236	:	1681689605.609	     4.888	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.22 &&          ./mzasolve 0.48 0.22 ./output/output_y0_0.48_z0_0.22/timeseries_y0_0.48_z0_0.22.nc > ./output/output_y0_0.48_z0_0.22/output_y0_0.48_z0_0.22.txt
1237	:	1681689605.647	     4.905	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.24 &&          ./mzasolve 0.48 0.24 ./output/output_y0_0.48_z0_0.24/timeseries_y0_0.48_z0_0.24.nc > ./output/output_y0_0.48_z0_0.24/output_y0_0.48_z0_0.24.txt
1238	:	1681689605.665	     4.966	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.26 &&          ./mzasolve 0.48 0.26 ./output/output_y0_0.48_z0_0.26/timeseries_y0_0.48_z0_0.26.nc > ./output/output_y0_0.48_z0_0.26/output_y0_0.48_z0_0.26.txt
1239	:	1681689605.696	     4.954	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.28 &&          ./mzasolve 0.48 0.28 ./output/output_y0_0.48_z0_0.28/timeseries_y0_0.48_z0_0.28.nc > ./output/output_y0_0.48_z0_0.28/output_y0_0.48_z0_0.28.txt
1240	:	1681689605.773	     4.891	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.30 &&          ./mzasolve 0.48 0.30 ./output/output_y0_0.48_z0_0.30/timeseries_y0_0.48_z0_0.30.nc > ./output/output_y0_0.48_z0_0.30/output_y0_0.48_z0_0.30.txt
1252	:	1681689610.553	     0.286	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.54 &&          ./mzasolve 0.48 0.54 ./output/output_y0_0.48_z0_0.54/timeseries_y0_0.48_z0_0.54.nc > ./output/output_y0_0.48_z0_0.54/output_y0_0.48_z0_0.54.txt
1253	:	1681689610.630	     0.434	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.56 &&          ./mzasolve 0.48 0.56 ./output/output_y0_0.48_z0_0.56/timeseries_y0_0.48_z0_0.56.nc > ./output/output_y0_0.48_z0_0.56/output_y0_0.48_z0_0.56.txt
1254	:	1681689610.650	     0.486	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.58 &&          ./mzasolve 0.48 0.58 ./output/output_y0_0.48_z0_0.58/timeseries_y0_0.48_z0_0.58.nc > ./output/output_y0_0.48_z0_0.58/output_y0_0.48_z0_0.58.txt
1255	:	1681689610.664	     0.694	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.60 &&          ./mzasolve 0.48 0.60 ./output/output_y0_0.48_z0_0.60/timeseries_y0_0.48_z0_0.60.nc > ./output/output_y0_0.48_z0_0.60/output_y0_0.48_z0_0.60.txt
1256	:	1681689610.708	     0.690	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.62 &&          ./mzasolve 0.48 0.62 ./output/output_y0_0.48_z0_0.62/timeseries_y0_0.48_z0_0.62.nc > ./output/output_y0_0.48_z0_0.62/output_y0_0.48_z0_0.62.txt
1257	:	1681689610.869	     0.574	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.64 &&          ./mzasolve 0.48 0.64 ./output/output_y0_0.48_z0_0.64/timeseries_y0_0.48_z0_0.64.nc > ./output/output_y0_0.48_z0_0.64/output_y0_0.48_z0_0.64.txt
1258	:	1681689611.136	     0.419	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.66 &&          ./mzasolve 0.48 0.66 ./output/output_y0_0.48_z0_0.66/timeseries_y0_0.48_z0_0.66.nc > ./output/output_y0_0.48_z0_0.66/output_y0_0.48_z0_0.66.txt
1259	:	1681689611.358	     0.427	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.68 &&          ./mzasolve 0.48 0.68 ./output/output_y0_0.48_z0_0.68/timeseries_y0_0.48_z0_0.68.nc > ./output/output_y0_0.48_z0_0.68/output_y0_0.48_z0_0.68.txt
1260	:	1681689611.398	     0.421	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.70 &&          ./mzasolve 0.48 0.70 ./output/output_y0_0.48_z0_0.70/timeseries_y0_0.48_z0_0.70.nc > ./output/output_y0_0.48_z0_0.70/output_y0_0.48_z0_0.70.txt
1261	:	1681689611.443	     0.460	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.72 &&          ./mzasolve 0.48 0.72 ./output/output_y0_0.48_z0_0.72/timeseries_y0_0.48_z0_0.72.nc > ./output/output_y0_0.48_z0_0.72/output_y0_0.48_z0_0.72.txt
1241	:	1681689608.315	     3.649	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.32 &&          ./mzasolve 0.48 0.32 ./output/output_y0_0.48_z0_0.32/timeseries_y0_0.48_z0_0.32.nc > ./output/output_y0_0.48_z0_0.32/output_y0_0.48_z0_0.32.txt
1262	:	1681689611.489	     0.510	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.74 &&          ./mzasolve 0.48 0.74 ./output/output_y0_0.48_z0_0.74/timeseries_y0_0.48_z0_0.74.nc > ./output/output_y0_0.48_z0_0.74/output_y0_0.48_z0_0.74.txt
1263	:	1681689611.642	     0.404	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.76 &&          ./mzasolve 0.48 0.76 ./output/output_y0_0.48_z0_0.76/timeseries_y0_0.48_z0_0.76.nc > ./output/output_y0_0.48_z0_0.76/output_y0_0.48_z0_0.76.txt
1264	:	1681689611.820	     0.308	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.78 &&          ./mzasolve 0.48 0.78 ./output/output_y0_0.48_z0_0.78/timeseries_y0_0.48_z0_0.78.nc > ./output/output_y0_0.48_z0_0.78/output_y0_0.48_z0_0.78.txt
1265	:	1681689611.878	     0.750	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.80 &&          ./mzasolve 0.48 0.80 ./output/output_y0_0.48_z0_0.80/timeseries_y0_0.48_z0_0.80.nc > ./output/output_y0_0.48_z0_0.80/output_y0_0.48_z0_0.80.txt
1266	:	1681689611.964	     0.727	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.82 &&          ./mzasolve 0.48 0.82 ./output/output_y0_0.48_z0_0.82/timeseries_y0_0.48_z0_0.82.nc > ./output/output_y0_0.48_z0_0.82/output_y0_0.48_z0_0.82.txt
1242	:	1681689609.046	     3.684	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.34 &&          ./mzasolve 0.48 0.34 ./output/output_y0_0.48_z0_0.34/timeseries_y0_0.48_z0_0.34.nc > ./output/output_y0_0.48_z0_0.34/output_y0_0.48_z0_0.34.txt
1267	:	1681689612.000	     0.756	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.84 &&          ./mzasolve 0.48 0.84 ./output/output_y0_0.48_z0_0.84/timeseries_y0_0.48_z0_0.84.nc > ./output/output_y0_0.48_z0_0.84/output_y0_0.48_z0_0.84.txt
1268	:	1681689612.037	     0.765	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.86 &&          ./mzasolve 0.48 0.86 ./output/output_y0_0.48_z0_0.86/timeseries_y0_0.48_z0_0.86.nc > ./output/output_y0_0.48_z0_0.86/output_y0_0.48_z0_0.86.txt
1269	:	1681689612.128	     0.723	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.88 &&          ./mzasolve 0.48 0.88 ./output/output_y0_0.48_z0_0.88/timeseries_y0_0.48_z0_0.88.nc > ./output/output_y0_0.48_z0_0.88/output_y0_0.48_z0_0.88.txt
1270	:	1681689612.191	     0.680	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.90 &&          ./mzasolve 0.48 0.90 ./output/output_y0_0.48_z0_0.90/timeseries_y0_0.48_z0_0.90.nc > ./output/output_y0_0.48_z0_0.90/output_y0_0.48_z0_0.90.txt
1271	:	1681689612.691	     0.227	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.92 &&          ./mzasolve 0.48 0.92 ./output/output_y0_0.48_z0_0.92/timeseries_y0_0.48_z0_0.92.nc > ./output/output_y0_0.48_z0_0.92/output_y0_0.48_z0_0.92.txt
1272	:	1681689612.730	     0.216	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.94 &&          ./mzasolve 0.48 0.94 ./output/output_y0_0.48_z0_0.94/timeseries_y0_0.48_z0_0.94.nc > ./output/output_y0_0.48_z0_0.94/output_y0_0.48_z0_0.94.txt
1273	:	1681689612.755	     0.234	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.96 &&          ./mzasolve 0.48 0.96 ./output/output_y0_0.48_z0_0.96/timeseries_y0_0.48_z0_0.96.nc > ./output/output_y0_0.48_z0_0.96/output_y0_0.48_z0_0.96.txt
1274	:	1681689612.802	     0.371	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_0.98 &&          ./mzasolve 0.48 0.98 ./output/output_y0_0.48_z0_0.98/timeseries_y0_0.48_z0_0.98.nc > ./output/output_y0_0.48_z0_0.98/output_y0_0.48_z0_0.98.txt
1275	:	1681689612.851	     0.516	0	0	5	0	mkdir -p ./output/output_y0_0.48_z0_1.00 &&          ./mzasolve 0.48 1.00 ./output/output_y0_0.48_z0_1.00/timeseries_y0_0.48_z0_1.00.nc > ./output/output_y0_0.48_z0_1.00/output_y0_0.48_z0_1.00.txt
1243	:	1681689609.385	     4.411	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.36 &&          ./mzasolve 0.48 0.36 ./output/output_y0_0.48_z0_0.36/timeseries_y0_0.48_z0_0.36.nc > ./output/output_y0_0.48_z0_0.36/output_y0_0.48_z0_0.36.txt
1244	:	1681689609.470	     4.434	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.38 &&          ./mzasolve 0.48 0.38 ./output/output_y0_0.48_z0_0.38/timeseries_y0_0.48_z0_0.38.nc > ./output/output_y0_0.48_z0_0.38/output_y0_0.48_z0_0.38.txt
1245	:	1681689609.573	     4.353	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.40 &&          ./mzasolve 0.48 0.40 ./output/output_y0_0.48_z0_0.40/timeseries_y0_0.48_z0_0.40.nc > ./output/output_y0_0.48_z0_0.40/output_y0_0.48_z0_0.40.txt
1246	:	1681689609.621	     4.389	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.42 &&          ./mzasolve 0.48 0.42 ./output/output_y0_0.48_z0_0.42/timeseries_y0_0.48_z0_0.42.nc > ./output/output_y0_0.48_z0_0.42/output_y0_0.48_z0_0.42.txt
1247	:	1681689610.196	     3.865	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.44 &&          ./mzasolve 0.48 0.44 ./output/output_y0_0.48_z0_0.44/timeseries_y0_0.48_z0_0.44.nc > ./output/output_y0_0.48_z0_0.44/output_y0_0.48_z0_0.44.txt
1248	:	1681689610.233	     3.858	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.46 &&          ./mzasolve 0.48 0.46 ./output/output_y0_0.48_z0_0.46/timeseries_y0_0.48_z0_0.46.nc > ./output/output_y0_0.48_z0_0.46/output_y0_0.48_z0_0.46.txt
1249	:	1681689610.395	     3.750	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.48 &&          ./mzasolve 0.48 0.48 ./output/output_y0_0.48_z0_0.48/timeseries_y0_0.48_z0_0.48.nc > ./output/output_y0_0.48_z0_0.48/output_y0_0.48_z0_0.48.txt
1250	:	1681689610.423	     3.751	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.50 &&          ./mzasolve 0.48 0.50 ./output/output_y0_0.48_z0_0.50/timeseries_y0_0.48_z0_0.50.nc > ./output/output_y0_0.48_z0_0.50/output_y0_0.48_z0_0.50.txt
1251	:	1681689610.496	     3.700	0	0	0	0	mkdir -p ./output/output_y0_0.48_z0_0.52 &&          ./mzasolve 0.48 0.52 ./output/output_y0_0.48_z0_0.52/timeseries_y0_0.48_z0_0.52.nc > ./output/output_y0_0.48_z0_0.52/output_y0_0.48_z0_0.52.txt
1276	:	1681689612.871	     4.036	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.00 &&          ./mzasolve 0.50 0.00 ./output/output_y0_0.50_z0_0.00/timeseries_y0_0.50_z0_0.00.nc > ./output/output_y0_0.50_z0_0.00/output_y0_0.50_z0_0.00.txt
1281	:	1681689613.315	     4.207	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.10 &&          ./mzasolve 0.50 0.10 ./output/output_y0_0.50_z0_0.10/timeseries_y0_0.50_z0_0.10.nc > ./output/output_y0_0.50_z0_0.10/output_y0_0.50_z0_0.10.txt
1277	:	1681689612.890	     4.701	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.02 &&          ./mzasolve 0.50 0.02 ./output/output_y0_0.50_z0_0.02/timeseries_y0_0.50_z0_0.02.nc > ./output/output_y0_0.50_z0_0.02/output_y0_0.50_z0_0.02.txt
1278	:	1681689612.946	     4.678	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.04 &&          ./mzasolve 0.50 0.04 ./output/output_y0_0.50_z0_0.04/timeseries_y0_0.50_z0_0.04.nc > ./output/output_y0_0.50_z0_0.04/output_y0_0.50_z0_0.04.txt
1279	:	1681689612.989	     4.674	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.06 &&          ./mzasolve 0.50 0.06 ./output/output_y0_0.50_z0_0.06/timeseries_y0_0.50_z0_0.06.nc > ./output/output_y0_0.50_z0_0.06/output_y0_0.50_z0_0.06.txt
1280	:	1681689613.013	     4.697	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.08 &&          ./mzasolve 0.50 0.08 ./output/output_y0_0.50_z0_0.08/timeseries_y0_0.50_z0_0.08.nc > ./output/output_y0_0.50_z0_0.08/output_y0_0.50_z0_0.08.txt
1282	:	1681689613.466	     4.281	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.12 &&          ./mzasolve 0.50 0.12 ./output/output_y0_0.50_z0_0.12/timeseries_y0_0.50_z0_0.12.nc > ./output/output_y0_0.50_z0_0.12/output_y0_0.50_z0_0.12.txt
1283	:	1681689613.819	     3.941	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.14 &&          ./mzasolve 0.50 0.14 ./output/output_y0_0.50_z0_0.14/timeseries_y0_0.50_z0_0.14.nc > ./output/output_y0_0.50_z0_0.14/output_y0_0.50_z0_0.14.txt
1284	:	1681689613.926	     4.565	0	0	0	0	mkdir -p ./output/output_y0_0.50_z0_0.16 &&          ./mzasolve 0.50 0.16 ./output/output_y0_0.50_z0_0.16/timeseries_y0_0.50_z0_0.16.nc > ./output/output_y0_0.50_z0_0.16/output_y0_0.50_z0_0.16.txt
